"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003103065","00450061","019","同居児童ありの女性の有業人員数，末子の年齢階級・教育・所得者構成別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103046","00450061","022","高齢者世帯数－１世帯当たり平均借入金額，公的年金-恩給の総所得に占める割合・借入金の有無－借入金額階級別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103066","00450061","023","同居児童ありの女性のいる世帯数，世帯構造・末子の母の仕事の有無・貯蓄の有無－貯蓄額階級別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103018","00450061","024","同居児童ありの女性のいる世帯数，末子の母の仕事の有－勤めか自営かの別－勤め先での呼称－無・末子の母の教育・貯蓄の有無－貯蓄額階級別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103067","00450061","025","世帯数，最多所得者の仕事の有－勤めか自営かの別－勤め先での呼称－無・生活意識別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103047","00450061","026","35歳未満のパート・アルバイトをしている者及び希望している者のいる世帯数，所得者構成・生活意識別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103068","00450061","027","同居児童ありの女性のいる世帯数，乳幼児の有－末子の保育者等の状況（複数回答）－無・末子の母の仕事の有無・生活意識別","国民生活基礎調査","平成25年国民生活基礎調査","所得（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103044","00450061","020","高齢者世帯数－１世帯当たり平均貯蓄額，公的年金-恩給の総所得に占める割合・貯蓄の有無－貯蓄額階級別","国民生活基礎調査","平成25年国民生活基礎調査","貯蓄（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003103019","00450061","021","高齢者世帯数，公的年金-恩給の総所得に占める割合・貯蓄の増減状況－減額理由（複数回答）別","国民生活基礎調査","平成25年国民生活基礎調査","貯蓄（第１巻・第２章）","閲覧公表","閲覧表（第1～第27表）",NA,"-",,"2025-03-19"
"0003109627","00450061","1","世帯数－構成割合，世帯人員・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109639","00450061","10","夫婦ともに60歳以上－65歳以上の夫婦組数－構成割合，公的年金-恩給受給の有無・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109670","00450061","11","世帯数－指数，全世帯－高齢者世帯・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110125","00450061","12","高齢者世帯数－構成割合，世帯構造・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110106","00450061","13","高齢者世帯数－構成割合，世帯業態・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109641","00450061","14","世帯数－構成割合－平均児童数，児童の有－児童数－無・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109888","00450061","15","65歳以上のいる世帯数－構成割合，世帯構造・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110126","00450061","16","65歳以上のみの世帯数－構成割合，世帯構造・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109642","00450061","17","65歳以上の者の数－構成割合，家族形態・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110105","00450061","2","世帯数－構成割合，世帯構造・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109665","00450061","3","世帯数－構成割合，世帯業態・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109666","00450061","5","単独世帯数，世帯主の性・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110042","00450061","6","世帯数－構成割合，地域ブロック・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109637","00450061","7","平均世帯人員，年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003110043","00450061","8","世帯人員数－構成割合，医療保険加入状況・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109604","00450061","9","公的年金-恩給受給者数－受給割合，性・年次別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","年次推移（第1表～第17表）",NA,"-",,"2025-03-19"
"0003109440","00450061","18","世帯数，世帯人員・世態類型・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109545","00450061","19","世帯数，世帯構造・市郡・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109463","00450061","20","世帯数，世帯類型・市郡・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109460","00450061","21","世帯数，世帯種・市郡・世帯類型別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109423","00450061","22","世帯数，世帯人員・市郡・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109486","00450061","23","世帯数，世帯構造・市郡・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109505","00450061","24","世帯数，世帯人員・世帯主の性・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109461","00450061","25","世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109462","00450061","26","世帯数，世帯構造・市郡・有業者構成別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109525","00450061","27","世帯数，世帯人員・世帯業態・有業人員別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109526","00450061","28","世帯数，有業人員・世帯類型・世帯人員別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109464","00450061","29","世帯数，地域ブロック・世帯人員別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109546","00450061","30","世帯数，地域ブロック・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109547","00450061","31","世帯数，地域ブロック・世帯類型別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109491","00450061","32","世帯数，地域ブロック・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109575","00450061","55","世帯人員数，経済上の地位・性・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","基本項目（第18表～第32表）",NA,"-",,"2025-03-19"
"0003109548","00450061","33","平均有業人員－平均世帯人員－有業率，世帯人員・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","平均世帯人員・平均有業人員（第33表～第37表）",NA,"-",,"2025-03-19"
"0003109565","00450061","34","平均有業人員－平均世帯人員－有業率，世帯人員・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","平均世帯人員・平均有業人員（第33表～第37表）",NA,"-",,"2025-03-19"
"0003109566","00450061","35","平均有業人員－平均世帯人員－有業率，世帯人員・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","平均世帯人員・平均有業人員（第33表～第37表）",NA,"-",,"2025-03-19"
"0003109527","00450061","36","平均有業人員－平均世帯人員－有業率，世帯人員・市郡別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","平均世帯人員・平均有業人員（第33表～第37表）",NA,"-",,"2025-03-19"
"0003109549","00450061","37","平均有業人員－平均世帯人員－有業率，世帯人員・世帯類型別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","平均世帯人員・平均有業人員（第33表～第37表）",NA,"-",,"2025-03-19"
"0003109550","00450061","38","世帯数，世帯人員・世帯構造・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109489","00450061","39","世帯数，世帯人員・世帯類型・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109551","00450061","40","世帯数，世帯人員・世帯主の年齢（５歳階級）・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109528","00450061","41","世帯数，世帯人員・世帯業態・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109567","00450061","42","世帯数，世帯人員・世帯種・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109568","00450061","43","世帯数，世帯人員・市郡・家計支出額（５万円階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109553","00450061","44","１世帯当たり平均家計支出額，世帯人員・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109490","00450061","45","１世帯当たり平均家計支出額，世帯構造・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109569","00450061","46","１世帯当たり平均家計支出額，世帯人員・世帯類型別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109554","00450061","47","１世帯当たり平均家計支出額，世帯人員・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","家計支出の状況（第38表～第47表）",NA,"-",,"2025-03-19"
"0003109571","00450061","48","公的年金－恩給受給者のいる世帯数，世帯構造・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","公的年金-恩給の状況（第48表～第52表）",NA,"-",,"2025-03-19"
"0003109555","00450061","49","世帯人員数，公的年金－恩給受給の有－公的年金受給の種類（複数回答）－無・性・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","公的年金-恩給の状況（第48表～第52表）",NA,"-",,"2025-03-19"
"0003109572","00450061","50","公的年金－恩給受給者数，世帯主との続柄・性・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","公的年金-恩給の状況（第48表～第52表）",NA,"-",,"2025-03-19"
"0003110065","00450061","51","世帯人員数（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・公的年金加入状況・年齢（５歳階級）・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","公的年金-恩給の状況（第48表～第52表）",NA,"-",,"2025-03-19"
"0003109557","00450061","52","同居の夫婦組数，夫の仕事の有無・夫の公的年金加入状況・妻の仕事の有無・妻の公的年金加入状況別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","公的年金-恩給の状況（第48表～第52表）",NA,"-",,"2025-03-19"
"0003109530","00450061","53","世帯人員数，配偶者の有無・性・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003109574","00450061","54","世帯人員数，医療保険加入状況・性・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003109537","00450061","56","世帯人員数(15歳以上)，就業状況・配偶者の有無・教育・年齢(５歳階級)・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003110009","00450061","57","世帯人員数（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・配偶者の有無・年齢（５歳階級）・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003110066","00450061","58","世帯人員数（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・教育・年齢（５歳階級）・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003110002","00450061","59","世帯人員数（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・同居児童の有無・年齢（５歳階級）・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","世帯人員（第53表～第59表）",NA,"-",,"2025-03-19"
"0003109559","00450061","60","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109534","00450061","61","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯類型別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003110079","00450061","62","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109587","00450061","63","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯主の性・世帯主の年齢(10歳階級)別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109560","00450061","64","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・家計支出額(５万円階級)別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109588","00450061","65","世帯数－傷病人員数－傷病者のいる世帯の１世帯当たり平均傷病人員，傷病者の有無・世帯種別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109535","00450061","66","世帯人員数，傷病の有－傷病の状況(複数回答)－無・性・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109496","00450061","67","世帯人員数，傷病の有－傷病の状況(複数回答)－無・性・年齢(５歳階級)別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","傷病者のいる世帯（第60表～第67表）",NA,"-",,"2025-03-19"
"0003109589","00450061","68","高齢者世帯数，世帯主の年齢（５歳階級）・公的年金－恩給受給の有無・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","高齢者世帯・母子世帯・父子世帯（第68表～第72表）",NA,"-",,"2025-03-19"
"0003109561","00450061","69","高齢者世帯数，世帯構造・世帯主の性・世帯主の仕事の有－勤めか自営かの別－無別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","高齢者世帯・母子世帯・父子世帯（第68表～第72表）",NA,"-",,"2025-03-19"
"0003109497","00450061","70","高齢者世帯数，世帯構造・世帯主の性・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","高齢者世帯・母子世帯・父子世帯（第68表～第72表）",NA,"-",,"2025-03-19"
"0003109536","00450061","71","母子世帯数，母の仕事の有－勤めか自営かの別－無・母の年齢（１０歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","高齢者世帯・母子世帯・父子世帯（第68表～第72表）",NA,"-",,"2025-03-19"
"0003109562","00450061","72","父子世帯数，父の仕事の有－勤めか自営かの別－無・父の年齢（１０歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","高齢者世帯・母子世帯・父子世帯（第68表～第72表）",NA,"-",,"2025-03-19"
"0003109538","00450061","73","児童のいる世帯数－平均児童数，児童数・市郡別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109498","00450061","74","児童のいる世帯数－平均児童数，児童数・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109590","00450061","75","児童のいる世帯数－平均児童数，児童数・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109563","00450061","76","児童のいる世帯数，世帯主の年齢（５歳階級）・世帯業態・児童数別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003110094","00450061","77","児童のいる世帯数，世帯主の年齢（５歳階級）・市郡・児童数別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109500","00450061","78","児童のいる世帯数，末子の父母の就業状況・世帯構造・児童数別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109564","00450061","79","児童のいる世帯数，末子の父母の就業状況・世帯構造・末子の年齢階級別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109501","00450061","80","児童のいる世帯数，末子の母の年齢（５歳階級）・児童数・末子の母の仕事の有－勤めか自営かの別－勤め先での呼称－無別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109605","00450061","81","児童のいる世帯数，末子の母の年齢（５歳階級）・末子の母の仕事の有無・末子の年齢階級別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","児童のいる世帯（第73表～第81表）",NA,"-",,"2025-03-19"
"0003109502","00450061","82","６５歳以上の者のいる世帯数，世帯構造・公的年金－恩給受給の有無・有業人員別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109591","00450061","83","６５歳以上の者のいる世帯数，６５歳以上の者（高齢者）の構成・市郡・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109606","00450061","84","６５歳以上の者のいる世帯数，世帯構造・市郡・世帯主の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109539","00450061","85","６５歳以上の者のみの世帯数，世帯構造・世帯業態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109503","00450061","86","６５歳以上の夫婦のみの世帯数，夫の年齢（５歳階級）・妻の年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109540","00450061","87","６５歳以上の者の数，性・配偶者の有無・市郡・家族形態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109592","00450061","88","６５歳以上の者の数，性・配偶者の有無・家族形態・年齢（５歳階級）別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003110008","00450061","89","６５歳以上の者の数，仕事の有－勤めか自営かの別－勤め先での呼称－無・性・世帯構造別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109593","00450061","90","７５歳以上の者のいる世帯数，世帯構造・公的年金－恩給受給の有無・有業人員別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109607","00450061","91","７５歳以上の者の数，性・配偶者の有無・市郡・家族形態別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","報告書掲載","65歳以上の者のいる世帯（第82表～第91表）",NA,"-",,"2025-03-19"
"0003109685","00450061","001","同居の夫婦組数，夫の年齢（１０歳階級）・夫の教育・妻の年齢（１０歳階級）・妻の教育別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","閲覧公表",NA,NA,"-",,"2025-03-19"
"0003109891","00450061","002","同居児童ありの父母の者数，仕事の有－勤めか自営かの別－勤め先での呼称－無・父母・末子の年齢階級別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","閲覧公表",NA,NA,"-",,"2025-03-19"
"0003109983","00450061","003","世帯人員数（15歳以上），仕事の有－勤めか自営かの別－勤め先での呼称－無・年齢（５歳階級）・教育（卒業・在学中別学校の種類）・性別","国民生活基礎調査","平成26年国民生活基礎調査","世帯票","閲覧公表",NA,NA,"-",,"2025-03-19"
"0003123548","00450061","1","平均所得金額－平均世帯人員－平均有業人員，年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003123578","00450061","10","１世帯当たり平均所得金額，世帯構造・年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003123622","00450061","11","１世帯当たり平均所得金額－平均等価可処分所得金額，世帯類型－児童のいる世帯－６５歳以上の者のいる世帯・年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003123981","00450061","12","高齢者世帯の平均所得金額－平均世帯人員－平均有業人員，年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003123982","00450061","13","高齢者世帯数の相対度数分布－累積度数分布，年次・所得金額階級別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003124815","00450061","14","高齢者世帯の１世帯当たり平均所得金額－構成割合，年次・所得の種類別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003124176","00450061","15","公的年金-恩給を受給している高齢者世帯数の構成割合，公的年金-恩給の総所得に占める割合・年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003124139","00450061","16","児童のいる世帯の平均所得金額－平均世帯人員－平均有業人員，年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003124159","00450061","17","児童のいる世帯数の相対度数分布－累積度数分布，年次・所得金額階級別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003124829","00450061","18","児童のいる世帯の１世帯当たり平均所得金額－構成割合，年次・所得の種類別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003130017","00450061","19","有業者（１５歳以上）１人当たり平均所得金額，勤めか自営かの別－勤め先での呼称・性・年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003135498","00450061","2","世帯数の相対度数分布－累積度数分布，年次・所得金額階級別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
"0003135463","00450061","20","世帯数の構成割合，生活意識・年次別","国民生活基礎調査","平成26年国民生活基礎調査","所得票","報告書掲載","年次推移（第1表～第20表）",NA,"-",,"2025-03-19"
